City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
Ahmedabad,2015-07-15,51.35,234.50999999999993,8.0,2.69,10.67,46.385999999999996,8.0,10.0,5.76,1.54,4.32,223.0,Poor
Ahmedabad,2015-07-16,65.37,95.822,0.64,8.07,8.57,11.992,0.64,16.31,8.02,1.63,4.34,105.0,Moderate
Ahmedabad,2015-07-17,56.28,95.662,0.6,8.02,8.51,10.690000000000001,0.6,18.93,6.2,1.52,3.74,101.0,Moderate
Ahmedabad,2015-07-18,48.17,96.71199999999999,0.65,8.0,8.55,11.349999999999998,0.65,18.99,7.97,1.23,4.74,93.0,Satisfactory
Ahmedabad,2015-07-19,33.56,56.09400000000001,0.72,7.89,8.56,4.924,0.72,11.28,10.18,0.61,3.85,67.0,Satisfactory
Ahmedabad,2015-07-20,31.3,54.025999999999996,0.55,8.1,8.49,16.300000000000004,0.55,10.29,7.44,0.52,2.31,60.0,Satisfactory
Ahmedabad,2015-07-21,48.12,70.458,0.67,7.9,8.43,34.646,0.67,1.28,6.3,5.0,21.75,118.0,Moderate
Ahmedabad,2015-07-22,57.11,81.43599999999999,0.55,8.28,8.42,7.519999999999999,0.55,14.58,2.6,2.81,14.53,90.0,Satisfactory
Ahmedabad,2015-07-23,34.72,54.431999999999995,0.1,9.73,7.88,6.026,0.1,13.62,4.87,1.44,5.22,78.0,Satisfactory
Ahmedabad,2015-07-24,29.22,42.36800000000001,0.06,9.57,7.77,6.5120000000000005,0.06,13.58,5.08,1.37,3.65,48.0,Good
Ahmedabad,2015-07-25,29.79,35.938,0.14,8.64,7.97,4.287999999999999,0.14,15.11,5.34,0.36,1.05,53.0,Satisfactory
Ahmedabad,2015-07-26,59.95,81.32000000000001,0.18,8.78,8.16,11.374,0.18,11.52,2.79,0.52,1.23,91.0,Satisfactory
Ahmedabad,2015-07-27,19.2,31.118000000000002,1.52,9.45,9.74,3.522,1.52,11.23,4.61,1.29,3.29,70.0,Satisfactory
Ahmedabad,2015-07-28,19.52,125.87799999999997,5.89,11.26,17.15,12.988,5.89,11.56,4.4,0.58,1.44,157.0,Moderate
Ahmedabad,2015-07-29,35.16,119.30999999999999,5.75,10.89,16.64,22.913999999999998,5.75,14.7,3.67,1.61,3.71,158.0,Moderate
Ahmedabad,2015-07-30,33.03,164.578,7.01,10.58,17.58,15.3,7.01,12.95,3.53,1.65,3.96,169.0,Moderate
Ahmedabad,2015-07-31,40.95,187.298,6.92,10.47,17.39,14.228,6.92,19.8,3.38,2.05,5.08,174.0,Moderate
Ahmedabad,2015-08-01,40.29,184.228,6.74,10.52,17.26,14.86,6.74,8.27,3.57,1.85,4.34,173.0,Moderate
Ahmedabad,2015-08-02,41.16,171.3,6.91,10.51,17.42,14.601999999999999,6.91,13.48,3.69,1.8,4.23,172.0,Moderate
Ahmedabad,2015-08-03,36.12,157.296,7.21,11.56,17.07,26.252,7.21,13.62,6.08,1.67,2.85,190.0,Moderate
Ahmedabad,2015-08-04,28.51,230.192,6.69,20.52,27.21,15.719999999999999,6.69,5.69,7.65,1.36,2.17,171.0,Moderate
Ahmedabad,2015-08-05,31.59,192.668,6.99,20.42,27.41,16.814,6.99,9.23,7.9,0.72,2.29,168.0,Moderate
Ahmedabad,2015-08-06,42.56,166.72199999999998,7.17,20.4,27.57,12.35,7.17,6.28,9.86,1.36,2.94,172.0,Moderate
Ahmedabad,2015-08-07,48.12,113.832,7.14,20.3,27.45,17.516,7.14,6.77,12.78,1.22,3.39,173.0,Moderate
Ahmedabad,2015-08-08,37.09,191.97200000000004,7.22,20.21,27.42,9.968,7.22,8.66,7.94,0.86,2.98,175.0,Moderate
Ahmedabad,2015-08-09,33.4,160.16799999999998,7.4,20.09,27.5,33.63,7.4,9.95,8.39,0.8,2.13,179.0,Moderate
Ahmedabad,2015-08-10,38.64,191.972,7.35,20.21,27.55,9.968,7.35,9.74,6.28,1.31,2.8,174.0,Moderate
Ahmedabad,2015-08-11,40.49,129.304,7.48,20.23,27.71,28.536,7.48,8.92,21.51,1.17,3.0,176.0,Moderate
Ahmedabad,2015-08-12,41.37,134.076,7.47,20.2,27.68,16.787999999999997,7.47,11.73,19.8,1.82,2.85,179.0,Moderate
Ahmedabad,2015-08-13,44.56,120.84400000000001,7.49,20.06,27.55,29.639999999999997,7.49,11.23,22.77,1.38,3.36,175.0,Moderate
Ahmedabad,2015-08-14,65.68,182.818,7.57,19.94,27.51,48.632000000000005,7.57,8.21,30.21,3.62,5.79,177.0,Moderate
Ahmedabad,2015-08-15,33.34,145.66600000000003,7.3,20.27,27.57,16.351999999999997,7.3,6.41,32.95,1.56,4.03,175.0,Moderate
Ahmedabad,2015-08-16,39.17,129.68400000000003,7.35,20.24,27.58,28.094,7.35,9.17,26.64,0.79,0.76,174.0,Moderate
Ahmedabad,2015-08-17,34.0,130.578,7.41,20.1,27.51,38.326,7.41,9.64,17.17,1.21,1.8,179.0,Moderate
Ahmedabad,2015-08-18,36.38,191.972,7.31,20.14,27.45,12.604,7.31,10.65,13.35,2.0,4.33,177.0,Moderate
Ahmedabad,2015-08-19,38.35,130.578,7.41,20.16,27.57,17.619999999999997,7.41,9.33,18.59,1.63,3.74,180.0,Moderate
Ahmedabad,2015-08-20,38.5,232.45999999999998,12.38,19.67,30.02,15.35,12.38,10.37,16.33,1.56,2.97,274.0,Poor
Ahmedabad,2015-08-21,39.61,333.754,17.31,14.84,32.15,6.83,17.31,10.76,5.38,1.67,3.17,310.0,Very Poor
Ahmedabad,2015-08-22,61.79,268.022,17.24,14.82,32.06,12.379999999999999,17.24,12.39,8.06,0.91,1.81,303.0,Very Poor
Ahmedabad,2015-08-23,43.22,248.958,17.17,14.82,31.99,15.597999999999999,17.17,11.68,37.87,1.29,3.06,302.0,Very Poor
Ahmedabad,2015-08-24,33.41,179.364,17.12,14.86,31.98,24.987999999999996,17.12,12.96,86.83,1.08,2.1,302.0,Very Poor
Ahmedabad,2015-08-25,36.9,236.298,17.08,14.85,31.93,26.454,17.08,4.73,54.01,0.91,1.25,302.0,Very Poor
Ahmedabad,2015-08-26,36.36,177.412,17.11,14.79,31.9,28.333999999999996,17.11,8.86,77.3,1.56,4.03,302.0,Very Poor
Ahmedabad,2015-08-27,32.64,143.996,17.01,14.84,31.85,28.726,17.01,7.05,62.31,1.56,4.03,302.0,Very Poor
Ahmedabad,2015-08-28,38.23,173.574,17.07,14.89,31.96,26.454,17.07,10.9,55.94,1.56,4.03,302.0,Very Poor
Ahmedabad,2015-08-29,39.86,179.36399999999998,16.98,14.83,31.81,25.872000000000003,16.98,10.02,96.83,1.56,0.01,301.0,Very Poor
Ahmedabad,2015-08-30,72.74,197.276,17.04,14.84,31.88,39.534,17.04,4.23,99.03,1.56,4.03,302.0,Very Poor
Ahmedabad,2015-08-31,43.2,143.996,17.05,14.86,31.91,31.362000000000002,17.05,5.96,59.99,1.56,4.03,302.0,Very Poor
Ahmedabad,2015-09-01,63.2,281.39799999999997,17.03,14.82,31.85,12.166,17.03,3.69,7.57,1.56,4.03,302.0,Very Poor
Ahmedabad,2015-09-02,64.73,281.39799999999997,17.01,14.82,31.83,12.166,17.01,6.45,12.13,1.56,4.03,302.0,Very Poor
Ahmedabad,2015-09-03,65.28,291.166,17.04,14.85,31.89,20.0,17.04,6.13,18.2,1.56,4.03,301.0,Very Poor
Ahmedabad,2015-09-04,67.86,291.166,16.97,14.87,31.84,20.0,16.97,8.87,16.53,1.56,4.03,302.0,Very Poor
Ahmedabad,2015-09-05,52.4,239.04599999999996,16.97,14.81,31.78,15.554000000000002,16.97,9.89,22.55,1.56,4.03,301.0,Very Poor
Ahmedabad,2015-09-06,33.33,345.358,16.95,14.89,31.84,6.624,16.95,6.88,33.58,1.56,4.03,302.0,Very Poor
Ahmedabad,2015-09-07,29.52,288.56399999999996,16.94,14.88,31.82,11.437999999999999,16.94,8.56,40.65,1.56,4.03,301.0,Very Poor
Ahmedabad,2015-09-08,15.53,345.358,17.0,14.85,31.85,6.624,17.0,15.13,34.18,1.56,4.03,301.0,Very Poor
Ahmedabad,2015-09-09,57.51,111.55800000000002,16.31,50.9,67.22,10.956,16.31,8.73,15.39,1.56,10.52,118.0,Moderate
Ahmedabad,2015-09-10,50.24,207.536,9.46,12.31,21.77,16.642,9.46,11.63,13.61,1.56,3.42,226.0,Poor
Ahmedabad,2015-09-11,61.77,250.44200000000006,8.68,15.43,24.1,11.370000000000001,8.68,8.1,18.69,1.56,4.83,276.0,Poor
Ahmedabad,2015-09-12,46.93,240.382,7.14,11.47,18.61,8.832,7.14,7.92,19.03,1.56,3.08,209.0,Poor
Ahmedabad,2015-09-13,43.01,165.406,6.82,9.96,16.78,52.69,6.82,11.58,20.59,1.56,2.5,179.0,Moderate
Ahmedabad,2015-09-14,42.06,187.73399999999998,8.43,11.35,19.78,29.471999999999998,8.43,11.63,28.09,1.56,3.19,197.0,Moderate
Ahmedabad,2015-09-15,44.94,124.58200000000002,7.14,10.94,18.07,35.448,7.14,5.85,59.38,1.56,2.21,229.0,Poor
Ahmedabad,2015-09-16,29.58,170.39399999999998,6.61,9.94,16.55,35.397999999999996,6.61,8.82,42.9,1.56,1.87,170.0,Moderate
Ahmedabad,2015-09-17,32.15,162.022,6.5,9.7,16.2,35.346,6.5,9.2,39.02,1.56,2.73,164.0,Moderate
Ahmedabad,2015-09-18,36.33,120.1,7.68,12.88,20.56,40.285999999999994,7.68,8.28,43.35,1.56,4.29,195.0,Moderate
Ahmedabad,2015-09-19,24.46,300.736,8.45,10.99,19.44,16.718,8.45,12.59,44.55,1.56,2.52,220.0,Poor
Ahmedabad,2015-09-20,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-09-21,27.08,64.314,9.95,12.25,22.19,10.419999999999998,9.95,9.51,12.46,1.56,4.77,118.0,Moderate
Ahmedabad,2015-09-22,59.29,182.94,9.21,9.68,18.89,50.918,9.21,5.98,7.69,1.56,3.24,217.0,Poor
Ahmedabad,2015-09-23,65.32,274.99399999999997,10.61,9.62,20.23,44.53,10.61,3.69,4.74,1.56,3.63,254.0,Poor
Ahmedabad,2015-09-24,47.39,317.09399999999994,9.26,10.48,19.74,44.696000000000005,9.26,7.72,7.71,1.56,3.41,241.0,Poor
Ahmedabad,2015-09-25,43.88,317.09399999999994,8.69,19.75,28.44,6.656000000000001,8.69,4.83,11.53,1.56,3.24,244.0,Poor
Ahmedabad,2015-09-26,28.35,290.21400000000006,9.05,13.62,22.68,6.610000000000001,9.05,7.47,15.95,1.56,3.26,243.0,Poor
Ahmedabad,2015-09-27,3.59,290.21400000000006,11.26,14.17,25.44,6.610000000000001,11.26,9.6,20.38,1.56,4.02,244.0,Poor
Ahmedabad,2015-09-28,3.04,365.15,16.31,21.5,37.81,6.656000000000001,16.31,13.73,30.05,0.02,9.33,327.0,Very Poor
Ahmedabad,2015-09-29,19.14,292.354,10.33,30.6,40.93,19.68,10.33,10.96,29.36,1.56,8.36,390.0,Very Poor
Ahmedabad,2015-09-30,69.12,134.814,8.85,32.41,41.26,31.312,8.85,15.63,28.45,1.56,7.16,231.0,Poor
Ahmedabad,2015-10-01,76.41,217.63000000000002,17.96,34.7,52.67,24.2,17.96,15.44,31.49,1.56,7.51,396.0,Very Poor
Ahmedabad,2015-10-02,102.49,203.74,33.31,37.85,71.17,10.534,33.31,27.32,24.85,19.81,51.29,731.0,Severe
Ahmedabad,2015-10-03,127.94,426.47200000000004,11.14,28.38,39.52,11.714000000000002,11.14,25.59,15.17,8.14,29.23,466.0,Severe
Ahmedabad,2015-10-04,87.18,166.62,7.83,21.51,29.34,20.938,7.83,6.98,23.17,5.59,17.26,230.0,Poor
Ahmedabad,2015-10-05,99.73,182.384,20.16,30.23,50.39,30.907999999999998,20.16,32.74,20.91,8.58,27.22,309.0,Very Poor
Ahmedabad,2015-10-06,84.15,349.31800000000004,15.83,32.1,47.93,7.080000000000001,15.83,19.37,23.12,8.34,23.83,519.0,Severe
Ahmedabad,2015-10-07,92.12,254.87599999999998,18.21,32.5,50.71,19.098,18.21,31.75,29.97,6.26,26.4,397.0,Very Poor
Ahmedabad,2015-10-08,94.02,172.56199999999998,27.14,36.97,64.11,12.058000000000002,27.14,24.88,23.51,10.85,41.2,517.0,Severe
Ahmedabad,2015-10-09,150.27,387.678,15.9,34.86,50.77,10.89,15.9,26.35,31.96,9.13,37.83,653.0,Severe
Ahmedabad,2015-10-10,118.91,360.634,5.42,29.22,34.64,6.522,5.42,79.47,24.89,6.23,12.93,355.0,Very Poor
Ahmedabad,2015-10-11,91.41,159.36999999999998,5.19,23.45,28.63,24.82,5.19,25.44,6.25,0.69,1.25,227.0,Poor
Ahmedabad,2015-10-12,95.9,177.964,10.38,33.63,44.01,33.5,10.38,30.06,27.34,3.24,11.06,316.0,Very Poor
Ahmedabad,2015-10-13,137.87,507.5780000000001,20.2,32.98,53.18,11.13,20.2,21.89,17.41,12.76,39.39,536.0,Severe
Ahmedabad,2015-10-14,90.71,195.744,18.12,25.73,43.85,25.516000000000002,18.12,17.89,26.02,7.32,43.71,370.0,Very Poor
Ahmedabad,2015-10-15,108.68,309.87600000000003,17.03,32.87,49.9,11.208000000000002,17.03,22.59,19.56,12.47,51.84,551.0,Severe
Ahmedabad,2015-10-16,98.79,209.61599999999999,17.72,31.2,48.92,27.829999999999995,17.72,26.09,30.19,8.22,41.58,393.0,Very Poor
Ahmedabad,2015-10-17,145.75,387.678,20.61,34.71,55.33,10.89,20.61,24.66,95.94,20.08,51.51,671.0,Severe
Ahmedabad,2015-10-18,179.43,173.626,52.33,39.42,91.75,6.344,52.33,39.15,112.01,31.75,102.65,969.0,Severe
Ahmedabad,2015-10-19,170.52,301.026,15.49,35.22,48.6,23.19,15.49,34.03,53.98,10.76,31.62,471.0,Severe
Ahmedabad,2015-10-20,203.4,500.372,23.03,36.63,59.66,6.664,23.03,94.3,5.36,1.56,4.03,529.0,Severe
Ahmedabad,2015-10-21,92.71,65.46400000000001,12.92,30.65,43.57,11.32,12.92,42.08,72.86,13.33,17.97,118.0,Moderate
Ahmedabad,2015-10-22,64.66,203.44,4.79,23.83,28.61,7.248,4.79,34.4,24.76,6.24,12.04,213.0,Poor
Ahmedabad,2015-10-23,78.14,274.234,10.58,28.93,39.51,10.446000000000002,10.58,44.91,35.56,4.72,8.87,297.0,Poor
Ahmedabad,2015-10-24,100.17,227.26,32.27,34.16,66.43,15.052000000000001,32.27,27.73,23.95,7.62,12.85,605.0,Severe
Ahmedabad,2015-10-25,147.35,356.428,34.64,39.1,73.74,10.89,34.64,46.09,26.43,5.8,5.08,691.0,Severe
Ahmedabad,2015-10-26,206.89,164.592,145.32,55.67,201.0,6.343999999999999,145.32,20.47,38.0,1.69,3.45,971.0,Severe
Ahmedabad,2015-10-27,114.84,145.622,38.09,40.31,78.39,20.94,38.09,22.94,30.19,26.0,72.61,118.0,Moderate
Ahmedabad,2015-10-28,89.64,229.608,5.42,25.75,31.18,7.8180000000000005,5.42,44.92,43.04,6.48,17.42,270.0,Poor
Ahmedabad,2015-10-29,51.72,172.78199999999998,1.89,21.15,23.04,10.58,1.89,37.31,66.58,3.96,11.1,188.0,Moderate
Ahmedabad,2015-10-30,54.59,105.48599999999999,2.31,18.33,20.64,15.833999999999998,2.31,19.08,42.43,3.47,10.25,114.0,Moderate
Ahmedabad,2015-10-31,46.5,118.626,1.22,12.1,13.32,20.556,1.22,13.73,61.56,1.9,4.5,143.0,Moderate
Ahmedabad,2015-11-01,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-02,122.54,162.16799999999998,75.42,44.2,119.62,25.962,75.42,13.78,60.66,73.38,105.07,118.0,Moderate
Ahmedabad,2015-11-03,147.18,382.202,33.06,36.87,69.93,23.645999999999997,33.06,21.24,131.12,25.83,60.82,557.0,Severe
Ahmedabad,2015-11-04,214.67,254.79000000000002,57.37,42.21,99.57,22.639999999999997,57.37,22.18,39.215999999999994,41.22,93.71,118.0,Moderate
Ahmedabad,2015-11-05,207.13,524.744,28.41,35.31,60.37,24.394,28.41,50.33,46.204,28.86,55.93,536.0,Severe
Ahmedabad,2015-11-06,191.01,337.66999999999996,39.61,50.11,89.72,44.286,39.61,40.78,27.9,17.39,60.02,354.0,Very Poor
Ahmedabad,2015-11-07,192.35,280.7,9.39,29.04,38.43,29.744,9.39,29.18,33.21,22.88,52.49,381.0,Very Poor
Ahmedabad,2015-11-08,127.64,206.352,6.74,31.91,38.64,35.098,6.74,26.94,47.33,9.55,20.72,355.0,Very Poor
Ahmedabad,2015-11-09,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-10,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-11,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-12,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-13,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-14,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-15,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-16,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-17,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-18,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-19,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-20,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-21,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-22,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-23,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-24,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-25,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-26,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-27,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-28,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-29,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-11-30,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-01,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-02,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-03,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-04,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-05,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-06,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-07,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-08,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-09,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-10,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-11,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-12,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-13,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-14,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-15,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-16,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-17,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-18,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-19,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-20,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-21,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-22,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-23,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-24,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-25,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-26,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-27,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-28,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-29,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-30,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2015-12-31,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2016-01-01,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2016-01-02,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2016-01-03,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2016-01-04,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2016-01-05,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2016-01-06,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2016-01-07,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2016-01-08,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2016-01-09,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2016-01-10,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2016-01-11,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2016-01-12,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2016-01-13,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2016-01-14,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2016-01-15,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2016-01-16,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2016-01-17,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2016-01-18,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2016-01-19,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Ahmedabad,2016-01-20,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
